word1,word2,similarity,dataset
boil,burn,0.30020080321285136,SimVerb-3500
observe,analyze,0.6004016064257027,SimVerb-3500
beg,implode,0.23293172690763048,SimVerb-3500
beat,overpower,0.6666666666666665,SimVerb-3500
introduce,acknowledge,0.3483935742971887,SimVerb-3500
offend,disturb,0.4497991967871486,SimVerb-3500
destroy,invent,0.13353413654618473,SimVerb-3500
grind,rub,0.46686746987951805,SimVerb-3500
hurt,humiliate,0.5170682730923695,SimVerb-3500
leave,skip,0.33333333333333326,SimVerb-3500
leave,ignore,0.4497991967871486,SimVerb-3500
hold,pull,0.23293172690763048,SimVerb-3500
command,instruct,0.8002008032128513,SimVerb-3500
yell,talk,0.23293172690763048,SimVerb-3500
flutter,kick,0.1004016064257028,SimVerb-3500
rinse,flush,0.5913654618473895,SimVerb-3500
smother,overwhelm,0.6164658634538152,SimVerb-3500
tow,haul,0.8664658634538153,SimVerb-3500
have,receive,0.30020080321285136,SimVerb-3500
tie,weave,0.3504016064257028,SimVerb-3500
see,travel,0.46686746987951805,SimVerb-3500
hamper,hold,0.3162650602409638,SimVerb-3500
inhale,smell,0.6997991967871484,SimVerb-3500
explain,spell,0.3162650602409638,SimVerb-3500
know,update,0.2831325301204819,SimVerb-3500
leave,disregard,0.5662650602409638,SimVerb-3500
inspect,observe,0.649598393574297,SimVerb-3500
make,allow,0.18373493975903613,SimVerb-3500
deliver,stand,0.0,SimVerb-3500
hug,pat,0.3162650602409638,SimVerb-3500
plow,hit,0.3664658634538152,SimVerb-3500
examine,analyze,0.7168674698795179,SimVerb-3500
reach,hold,0.3162650602409638,SimVerb-3500
stop,help,0.12148594377510039,SimVerb-3500
sing,chirp,0.5331325301204818,SimVerb-3500
believe,feel,0.30020080321285136,SimVerb-3500
notify,address,0.7329317269076304,SimVerb-3500
protect,kill,0.14959839357429716,SimVerb-3500
charge,evict,0.46686746987951805,SimVerb-3500
forgive,understand,0.3162650602409638,SimVerb-3500
help,depend,0.23293172690763048,SimVerb-3500
separate,attach,0.1004016064257028,SimVerb-3500
throw,use,0.16666666666666663,SimVerb-3500
calculate,solve,0.6335341365461846,SimVerb-3500
stay,fade,0.0502008032128514,SimVerb-3500
renounce,say,0.24999999999999997,SimVerb-3500
grasp,take,0.5331325301204818,SimVerb-3500
swing,fall,0.08333333333333331,SimVerb-3500
triumph,conquer,0.8002008032128513,SimVerb-3500
notify,announce,0.8504016064257027,SimVerb-3500
count,evaluate,0.46686746987951805,SimVerb-3500
take,reap,0.6997991967871484,SimVerb-3500
forget,overcome,0.21686746987951805,SimVerb-3500
amuse,amaze,0.19979919678714855,SimVerb-3500
fail,decline,0.3664658634538152,SimVerb-3500
know,suggest,0.18373493975903613,SimVerb-3500
move,remove,0.3504016064257028,SimVerb-3500
retain,obtain,0.41666666666666663,SimVerb-3500
show,look,0.13353413654618473,SimVerb-3500
speak,scream,0.2831325301204819,SimVerb-3500
refuse,forbid,0.4497991967871486,SimVerb-3500
seem,pretend,0.46686746987951805,SimVerb-3500
feel,express,0.6335341365461846,SimVerb-3500
operate,perform,0.6997991967871484,SimVerb-3500
degrade,hate,0.5502008032128514,SimVerb-3500
criticize,remark,0.3162650602409638,SimVerb-3500
tire,overwhelm,0.5662650602409638,SimVerb-3500
visit,talk,0.23293172690763048,SimVerb-3500
burn,smother,0.06626506024096385,SimVerb-3500
destroy,deteriorate,0.5833333333333333,SimVerb-3500
beat,punish,0.649598393574297,SimVerb-3500
drift,flow,0.683734939759036,SimVerb-3500
attempt,go,0.18373493975903613,SimVerb-3500
kill,look,0.0,SimVerb-3500
go,ascend,0.4497991967871486,SimVerb-3500
recruit,take,0.26706827309236947,SimVerb-3500
veer,avoid,0.8162650602409638,SimVerb-3500
mimic,look,0.19979919678714855,SimVerb-3500
squeal,lie,0.1004016064257028,SimVerb-3500
crash,fall,0.3504016064257028,SimVerb-3500
tow,take,0.2831325301204819,SimVerb-3500
elect,reject,0.0502008032128514,SimVerb-3500
tell,remark,0.6335341365461846,SimVerb-3500
punch,calculate,0.1004016064257028,SimVerb-3500
win,struggle,0.06626506024096385,SimVerb-3500
blame,excuse,0.1365461847389558,SimVerb-3500
deal,sell,0.4497991967871486,SimVerb-3500
understand,solve,0.5170682730923695,SimVerb-3500
allow,refuse,0.11646586345381524,SimVerb-3500
control,stop,0.3504016064257028,SimVerb-3500
acquire,steal,0.5331325301204818,SimVerb-3500
respond,say,0.8002008032128513,SimVerb-3500
disturb,wake,0.49999999999999994,SimVerb-3500
grab,tackle,0.5833333333333333,SimVerb-3500
haunt,remain,0.3835341365461847,SimVerb-3500
prove,solve,0.5502008032128514,SimVerb-3500
achieve,earn,0.6164658634538152,SimVerb-3500
retain,get,0.3162650602409638,SimVerb-3500
touch,pinch,0.3182730923694779,SimVerb-3500
bend,shake,0.14959839357429716,SimVerb-3500
hypnotize,remember,0.06626506024096385,SimVerb-3500
dismay,surprise,0.13353413654618473,SimVerb-3500
guess,suspect,0.7670682730923694,SimVerb-3500
flush,drain,0.5833333333333333,SimVerb-3500
stain,wash,0.017068273092369475,SimVerb-3500
supply,deny,0.0502008032128514,SimVerb-3500
join,marry,0.4497991967871486,SimVerb-3500
fight,toil,0.30020080321285136,SimVerb-3500
save,earn,0.26706827309236947,SimVerb-3500
demand,take,0.5662650602409638,SimVerb-3500
drink,suck,0.5502008032128514,SimVerb-3500
wander,lose,0.18373493975903613,SimVerb-3500
implode,crush,0.4497991967871486,SimVerb-3500
renounce,dislike,0.6335341365461846,SimVerb-3500
launch,send,0.5331325301204818,SimVerb-3500
spin,dance,0.16666666666666663,SimVerb-3500
tear,split,0.8504016064257027,SimVerb-3500
create,draw,0.4497991967871486,SimVerb-3500
tend,leave,0.06626506024096385,SimVerb-3500
assume,believe,0.30020080321285136,SimVerb-3500
bump,crash,0.3483935742971887,SimVerb-3500
scare,laugh,0.06626506024096385,SimVerb-3500
plead,help,0.06626506024096385,SimVerb-3500
excel,lead,0.46686746987951805,SimVerb-3500
confuse,blur,0.4829317269076304,SimVerb-3500
teach,explain,0.7831325301204818,SimVerb-3500
take,vacate,0.18373493975903613,SimVerb-3500
reap,jump,0.16666666666666663,SimVerb-3500
need,use,0.24999999999999997,SimVerb-3500
return,arrive,0.3162650602409638,SimVerb-3500
slurp,swallow,0.4497991967871486,SimVerb-3500
design,award,0.06626506024096385,SimVerb-3500
follow,go,0.3664658634538152,SimVerb-3500
drown,kill,0.4829317269076304,SimVerb-3500
forget,deny,0.2831325301204819,SimVerb-3500
help,refuse,0.0502008032128514,SimVerb-3500
reach,strive,0.649598393574297,SimVerb-3500
tread,float,0.33333333333333326,SimVerb-3500
destroy,hurt,0.5662650602409638,SimVerb-3500
catch,find,0.3995983935742971,SimVerb-3500
sell,suggest,0.26706827309236947,SimVerb-3500
talk,announce,0.6164658634538152,SimVerb-3500
deposit,slip,0.26706827309236947,SimVerb-3500
play,set,0.1004016064257028,SimVerb-3500
renounce,insult,0.3162650602409638,SimVerb-3500
irritate,rub,0.3504016064257028,SimVerb-3500
tease,hurt,0.3995983935742971,SimVerb-3500
perish,starve,0.6004016064257027,SimVerb-3500
attach,fix,0.46686746987951805,SimVerb-3500
squeal,jerk,0.14959839357429716,SimVerb-3500
exist,perish,0.08333333333333331,SimVerb-3500
flow,go,0.5331325301204818,SimVerb-3500
leave,shun,0.5502008032128514,SimVerb-3500
forget,think,0.03313253012048192,SimVerb-3500
disprove,deny,0.41666666666666663,SimVerb-3500
engage,meet,0.4497991967871486,SimVerb-3500
lower,diminish,0.6666666666666665,SimVerb-3500
tread,move,0.3504016064257028,SimVerb-3500
learn,retain,0.2831325301204819,SimVerb-3500
clarify,repeat,0.5502008032128514,SimVerb-3500
retreat,escape,0.7499999999999999,SimVerb-3500
urge,recommend,0.5502008032128514,SimVerb-3500
do,obey,0.3483935742971887,SimVerb-3500
feel,taste,0.11646586345381524,SimVerb-3500
graze,roam,0.5502008032128514,SimVerb-3500
annoy,disgust,0.46686746987951805,SimVerb-3500
invent,originate,0.5833333333333333,SimVerb-3500
use,waste,0.26706827309236947,SimVerb-3500
pardon,grant,0.3664658634538152,SimVerb-3500
wash,fade,0.18373493975903613,SimVerb-3500
transplant,change,0.4246987951807229,SimVerb-3500
mend,repair,0.9337349397590361,SimVerb-3500
convince,win,0.21686746987951805,SimVerb-3500
wash,spray,0.46686746987951805,SimVerb-3500
collect,organize,0.5331325301204818,SimVerb-3500
hit,crash,0.6335341365461846,SimVerb-3500
repress,shut,0.5833333333333333,SimVerb-3500
smash,shatter,0.8162650602409638,SimVerb-3500
fly,flee,0.3504016064257028,SimVerb-3500
choose,determine,0.7499999999999999,SimVerb-3500
receive,accept,0.6335341365461846,SimVerb-3500
evacuate,remove,0.5502008032128514,SimVerb-3500
wear,remove,0.14959839357429716,SimVerb-3500
give,unload,0.21686746987951805,SimVerb-3500
lie,justify,0.18373493975903613,SimVerb-3500
shoot,hurt,0.5331325301204818,SimVerb-3500
squeeze,cuddle,0.5331325301204818,SimVerb-3500
croak,cough,0.23293172690763048,SimVerb-3500
stand,rise,0.683734939759036,SimVerb-3500
scold,blame,0.6214859437751004,SimVerb-3500
laugh,hoot,0.6004016064257027,SimVerb-3500
steal,give,0.06626506024096385,SimVerb-3500
rub,feel,0.5662650602409638,SimVerb-3500
enjoy,amuse,0.6164658634538152,SimVerb-3500
gather,obtain,0.6335341365461846,SimVerb-3500
hate,adore,0.0502008032128514,SimVerb-3500
carry,help,0.3162650602409638,SimVerb-3500
accuse,insult,0.393574297188755,SimVerb-3500
frustrate,discourage,0.41666666666666663,SimVerb-3500
dare,accept,0.11646586345381524,SimVerb-3500
bumble,fall,0.649598393574297,SimVerb-3500
play,fight,0.3504016064257028,SimVerb-3500
sew,attach,0.7168674698795179,SimVerb-3500
hold,touch,0.6335341365461846,SimVerb-3500
fade,disintegrate,0.4337349397590361,SimVerb-3500
strain,release,0.26706827309236947,SimVerb-3500
organize,fix,0.33333333333333326,SimVerb-3500
blend,combine,0.8504016064257027,SimVerb-3500
hike,hitch,0.13353413654618473,SimVerb-3500
attract,catch,0.2831325301204819,SimVerb-3500
taste,try,0.4829317269076304,SimVerb-3500
wait,sit,0.30020080321285136,SimVerb-3500
wag,wiggle,0.683734939759036,SimVerb-3500
rob,destroy,0.14959839357429716,SimVerb-3500
accomplish,conquer,0.5331325301204818,SimVerb-3500
toss,flip,0.683734939759036,SimVerb-3500
meet,visit,0.7329317269076304,SimVerb-3500
reject,condemn,0.7499999999999999,SimVerb-3500
protect,hide,0.46686746987951805,SimVerb-3500
shun,disown,0.6997991967871484,SimVerb-3500
bend,angle,0.6666666666666665,SimVerb-3500
rebel,obey,0.03313253012048192,SimVerb-3500
discuss,explain,0.7168674698795179,SimVerb-3500
mix,dissolve,0.5833333333333333,SimVerb-3500
burn,crash,0.19979919678714855,SimVerb-3500
release,obtain,0.16666666666666663,SimVerb-3500
adjourn,start,0.14959839357429716,SimVerb-3500
pour,drain,0.4829317269076304,SimVerb-3500
disperse,collect,0.08333333333333331,SimVerb-3500
disappear,remove,0.5662650602409638,SimVerb-3500
avoid,reject,0.33333333333333326,SimVerb-3500
walk,shuffle,0.5331325301204818,SimVerb-3500
doubt,know,0.1004016064257028,SimVerb-3500
strive,want,0.5170682730923695,SimVerb-3500
defeat,fail,0.24999999999999997,SimVerb-3500
speak,acknowledge,0.5331325301204818,SimVerb-3500
get,go,0.06626506024096385,SimVerb-3500
gather,compose,0.26706827309236947,SimVerb-3500
sway,swoon,0.4086345381526104,SimVerb-3500
reel,turn,0.3835341365461847,SimVerb-3500
inquire,think,0.5833333333333333,SimVerb-3500
think,recall,0.6666666666666665,SimVerb-3500
leave,detach,0.30020080321285136,SimVerb-3500
scream,kick,0.19979919678714855,SimVerb-3500
aim,look,0.2831325301204819,SimVerb-3500
listen,concentrate,0.49999999999999994,SimVerb-3500
like,disgust,0.03313253012048192,SimVerb-3500
desire,hope,0.683734939759036,SimVerb-3500
practice,dance,0.09136546184738954,SimVerb-3500
drip,spill,0.49999999999999994,SimVerb-3500
deliver,get,0.19979919678714855,SimVerb-3500
holler,call,0.7329317269076304,SimVerb-3500
fly,drive,0.08333333333333331,SimVerb-3500
fill,dig,0.017068273092369475,SimVerb-3500
mend,bend,0.11646586345381524,SimVerb-3500
raise,ascend,0.7831325301204818,SimVerb-3500
hurt,pluck,0.14959839357429716,SimVerb-3500
change,renounce,0.3835341365461847,SimVerb-3500
control,steer,0.7168674698795179,SimVerb-3500
start,develop,0.5662650602409638,SimVerb-3500
allow,reject,0.017068273092369475,SimVerb-3500
dislike,discourage,0.3664658634538152,SimVerb-3500
believe,think,0.5170682730923695,SimVerb-3500
accomplish,become,0.3995983935742971,SimVerb-3500
give,allow,0.46686746987951805,SimVerb-3500
separate,join,0.03313253012048192,SimVerb-3500
embarrass,flutter,0.14959839357429716,SimVerb-3500
select,elect,0.5170682730923695,SimVerb-3500
write,say,0.24999999999999997,SimVerb-3500
dismiss,allow,0.24999999999999997,SimVerb-3500
call,listen,0.19979919678714855,SimVerb-3500
go,pause,0.06626506024096385,SimVerb-3500
advise,inform,0.649598393574297,SimVerb-3500
sneak,scare,0.23293172690763048,SimVerb-3500
hear,whisper,0.16666666666666663,SimVerb-3500
teach,give,0.41666666666666663,SimVerb-3500
urge,hurry,0.3995983935742971,SimVerb-3500
reach,achieve,0.5833333333333333,SimVerb-3500
sweat,relax,0.017068273092369475,SimVerb-3500
come,join,0.49999999999999994,SimVerb-3500
fight,hate,0.33333333333333326,SimVerb-3500
lie,rationalize,0.24999999999999997,SimVerb-3500
be,do,0.08333333333333331,SimVerb-3500
lick,dip,0.1004016064257028,SimVerb-3500
loosen,relax,0.7168674698795179,SimVerb-3500
flex,lift,0.33333333333333326,SimVerb-3500
learn,confuse,0.06626506024096385,SimVerb-3500
perceive,assume,0.5170682730923695,SimVerb-3500
stop,drive,0.0,SimVerb-3500
seize,catch,0.46686746987951805,SimVerb-3500
receive,earn,0.649598393574297,SimVerb-3500
disperse,release,0.6164658634538152,SimVerb-3500
put,hang,0.1967871485943775,SimVerb-3500
repress,forbid,0.6164658634538152,SimVerb-3500
sway,bend,0.49999999999999994,SimVerb-3500
scare,cry,0.03313253012048192,SimVerb-3500
attack,seize,0.4337349397590361,SimVerb-3500
hold,pause,0.6004016064257027,SimVerb-3500
fail,triumph,0.08333333333333331,SimVerb-3500
overcome,beat,0.7670682730923694,SimVerb-3500
shun,hide,0.33333333333333326,SimVerb-3500
sell,disown,0.23293172690763048,SimVerb-3500
bite,fight,0.41666666666666663,SimVerb-3500
relax,rub,0.5502008032128514,SimVerb-3500
disintegrate,demolish,0.43975903614457823,SimVerb-3500
prove,explain,0.6004016064257027,SimVerb-3500
bite,attack,0.4497991967871486,SimVerb-3500
enrage,engage,0.16666666666666663,SimVerb-3500
advise,notify,0.8002008032128513,SimVerb-3500
scream,hoot,0.4497991967871486,SimVerb-3500
steal,keep,0.33333333333333326,SimVerb-3500
attack,engage,0.4849397590361445,SimVerb-3500
frustrate,disappoint,0.3835341365461847,SimVerb-3500
help,prepare,0.5662650602409638,SimVerb-3500
borrow,keep,0.11646586345381524,SimVerb-3500
disallow,reject,0.683734939759036,SimVerb-3500
lose,obtain,0.03313253012048192,SimVerb-3500
grow,rise,0.5502008032128514,SimVerb-3500
fail,fall,0.30020080321285136,SimVerb-3500
create,do,0.5331325301204818,SimVerb-3500
disperse,gather,0.13353413654618473,SimVerb-3500
throw,overpower,0.3162650602409638,SimVerb-3500
disintegrate,erode,0.6064257028112449,SimVerb-3500
grate,annoy,0.649598393574297,SimVerb-3500
run,strive,0.23293172690763048,SimVerb-3500
believe,agree,0.3162650602409638,SimVerb-3500
frustrate,overwhelm,0.5170682730923695,SimVerb-3500
concern,dismay,0.3995983935742971,SimVerb-3500
claim,accuse,0.3995983935742971,SimVerb-3500
scratch,pick,0.4337349397590361,SimVerb-3500
perish,dissolve,0.3504016064257028,SimVerb-3500
hear,talk,0.19979919678714855,SimVerb-3500
address,talk,0.6004016064257027,SimVerb-3500
be,live,0.6335341365461846,SimVerb-3500
accept,like,0.6164658634538152,SimVerb-3500
join,add,0.683734939759036,SimVerb-3500
associate,know,0.6666666666666665,SimVerb-3500
hate,annihilate,0.30020080321285136,SimVerb-3500
predict,determine,0.4497991967871486,SimVerb-3500
catch,grab,0.33333333333333326,SimVerb-3500
attempt,do,0.5833333333333333,SimVerb-3500
dash,walk,0.4497991967871486,SimVerb-3500
rip,fold,0.08333333333333331,SimVerb-3500
direct,aim,0.7499999999999999,SimVerb-3500
refrain,wait,0.6335341365461846,SimVerb-3500
pick,analyze,0.26706827309236947,SimVerb-3500
remove,release,0.4497991967871486,SimVerb-3500
wipe,rub,0.7670682730923694,SimVerb-3500
beat,strike,0.6164658634538152,SimVerb-3500
decompose,disintegrate,0.7670682730923694,SimVerb-3500
die,grow,0.0,SimVerb-3500
find,escape,0.06626506024096385,SimVerb-3500
search,strip,0.16666666666666663,SimVerb-3500
hit,throw,0.2831325301204819,SimVerb-3500
reproduce,recycle,0.4829317269076304,SimVerb-3500
release,squeeze,0.12148594377510039,SimVerb-3500
diminish,increase,0.13353413654618473,SimVerb-3500
examine,see,0.7730923694779116,SimVerb-3500
throw,aim,0.41666666666666663,SimVerb-3500
get,buy,0.7168674698795179,SimVerb-3500
toast,cook,0.49999999999999994,SimVerb-3500
climb,rise,0.8333333333333333,SimVerb-3500
search,examine,0.8002008032128513,SimVerb-3500
return,recycle,0.3504016064257028,SimVerb-3500
disprove,hate,0.30020080321285136,SimVerb-3500
rearrange,scramble,0.7329317269076304,SimVerb-3500
engage,fight,0.4497991967871486,SimVerb-3500
have,earn,0.26706827309236947,SimVerb-3500
restore,receive,0.14959839357429716,SimVerb-3500
depart,fly,0.2831325301204819,SimVerb-3500
earn,pay,0.09136546184738954,SimVerb-3500
nag,yell,0.41666666666666663,SimVerb-3500
get,keep,0.5602409638554217,SimVerb-3500
condemn,renounce,0.5502008032128514,SimVerb-3500
slice,chop,0.7329317269076304,SimVerb-3500
sting,burn,0.5170682730923695,SimVerb-3500
borrow,dig,0.19979919678714855,SimVerb-3500
bend,move,0.30321285140562243,SimVerb-3500
degrade,criticize,0.6335341365461846,SimVerb-3500
deteriorate,fall,0.16666666666666663,SimVerb-3500
pull,shove,0.19979919678714855,SimVerb-3500
whistle,hoot,0.4829317269076304,SimVerb-3500
suppose,predict,0.5833333333333333,SimVerb-3500
disown,ban,0.30020080321285136,SimVerb-3500
drench,quench,0.3664658634538152,SimVerb-3500
disappear,decompose,0.5301204819277108,SimVerb-3500
worry,waste,0.08333333333333331,SimVerb-3500
write,talk,0.16666666666666663,SimVerb-3500
sue,pay,0.21686746987951805,SimVerb-3500
laugh,cough,0.04518072289156626,SimVerb-3500
justify,believe,0.3162650602409638,SimVerb-3500
kidnap,snatch,0.7168674698795179,SimVerb-3500
grind,chop,0.24999999999999997,SimVerb-3500
earn,yearn,0.09136546184738954,SimVerb-3500
waste,disintegrate,0.26706827309236947,SimVerb-3500
separate,organize,0.6164658634538152,SimVerb-3500
upset,overwhelm,0.4829317269076304,SimVerb-3500
start,create,0.33333333333333326,SimVerb-3500
create,decorate,0.3162650602409638,SimVerb-3500
add,build,0.46686746987951805,SimVerb-3500
protect,hurt,0.0,SimVerb-3500
forgive,excuse,0.6997991967871484,SimVerb-3500
prosper,fail,0.0502008032128514,SimVerb-3500
defeat,overwhelm,0.5331325301204818,SimVerb-3500
find,attract,0.21686746987951805,SimVerb-3500
think,talk,0.16666666666666663,SimVerb-3500
cheat,win,0.1004016064257028,SimVerb-3500
attend,help,0.4829317269076304,SimVerb-3500
mistreat,hit,0.3162650602409638,SimVerb-3500
grant,aid,0.5662650602409638,SimVerb-3500
discourage,beat,0.3835341365461847,SimVerb-3500
persuade,control,0.46686746987951805,SimVerb-3500
overcome,try,0.5662650602409638,SimVerb-3500
boom,hum,0.1004016064257028,SimVerb-3500
tear,remove,0.3664658634538152,SimVerb-3500
incline,press,0.24196787148594376,SimVerb-3500
clarify,help,0.6164658634538152,SimVerb-3500
determine,try,0.3162650602409638,SimVerb-3500
rescue,find,0.7168674698795179,SimVerb-3500
urge,tell,0.3835341365461847,SimVerb-3500
acknowledge,perceive,0.24999999999999997,SimVerb-3500
pause,reflect,0.41666666666666663,SimVerb-3500
overcome,fail,0.017068273092369475,SimVerb-3500
practice,do,0.5502008032128514,SimVerb-3500
do,forbid,0.03313253012048192,SimVerb-3500
surprise,celebrate,0.33333333333333326,SimVerb-3500
treat,surprise,0.3162650602409638,SimVerb-3500
earn,respect,0.23293172690763048,SimVerb-3500
finish,do,0.4086345381526104,SimVerb-3500
remember,learn,0.4337349397590361,SimVerb-3500
kill,punish,0.2831325301204819,SimVerb-3500
call,need,0.24999999999999997,SimVerb-3500
break,erode,0.4829317269076304,SimVerb-3500
accept,forgive,0.3664658634538152,SimVerb-3500
yearn,ache,0.6997991967871484,SimVerb-3500
understand,evaluate,0.3504016064257028,SimVerb-3500
touch,hug,0.3664658634538152,SimVerb-3500
grasp,release,0.0,SimVerb-3500
deny,repress,0.6164658634538152,SimVerb-3500
hate,damn,0.5833333333333333,SimVerb-3500
hesitate,go,0.06626506024096385,SimVerb-3500
break,build,0.08333333333333331,SimVerb-3500
wear,use,0.49999999999999994,SimVerb-3500
accept,give,0.0502008032128514,SimVerb-3500
block,stop,0.8504016064257027,SimVerb-3500
wander,leave,0.3504016064257028,SimVerb-3500
keep,hide,0.2831325301204819,SimVerb-3500
spawn,reproduce,0.6997991967871484,SimVerb-3500
tow,follow,0.30020080321285136,SimVerb-3500
replace,add,0.21686746987951805,SimVerb-3500
accelerate,go,0.6997991967871484,SimVerb-3500
yell,speak,0.4497991967871486,SimVerb-3500
dismay,worry,0.5170682730923695,SimVerb-3500
solve,discover,0.3162650602409638,SimVerb-3500
give,retain,0.11646586345381524,SimVerb-3500
reject,leave,0.6004016064257027,SimVerb-3500
warn,forbid,0.3162650602409638,SimVerb-3500
connect,combine,0.6164658634538152,SimVerb-3500
decompose,degrade,0.649598393574297,SimVerb-3500
hurt,degrade,0.5662650602409638,SimVerb-3500
request,reply,0.11646586345381524,SimVerb-3500
drive,drink,0.0502008032128514,SimVerb-3500
hate,swear,0.24999999999999997,SimVerb-3500
attack,capture,0.33333333333333326,SimVerb-3500
request,beg,0.5662650602409638,SimVerb-3500
want,claim,0.26706827309236947,SimVerb-3500
stay,roam,0.06626506024096385,SimVerb-3500
lose,get,0.14959839357429716,SimVerb-3500
leave,veer,0.24999999999999997,SimVerb-3500
steal,usurp,0.4337349397590361,SimVerb-3500
run,bound,0.6335341365461846,SimVerb-3500
sit,comfort,0.3162650602409638,SimVerb-3500
dissolve,fade,0.6214859437751004,SimVerb-3500
do,command,0.13353413654618473,SimVerb-3500
search,lose,0.11646586345381524,SimVerb-3500
whisper,tell,0.4337349397590361,SimVerb-3500
pluck,duck,0.0502008032128514,SimVerb-3500
recommend,guess,0.18373493975903613,SimVerb-3500
produce,stamp,0.1004016064257028,SimVerb-3500
bound,correct,0.017068273092369475,SimVerb-3500
blush,obey,0.03313253012048192,SimVerb-3500
presume,strain,0.08333333333333331,SimVerb-3500
read,exchange,0.09136546184738954,SimVerb-3500
sew,convince,0.0502008032128514,SimVerb-3500
teach,graduate,0.2831325301204819,SimVerb-3500
hide,swim,0.03313253012048192,SimVerb-3500
acquire,tear,0.06626506024096385,SimVerb-3500
inhale,glide,0.1004016064257028,SimVerb-3500
leap,struggle,0.09136546184738954,SimVerb-3500
assume,tumble,0.0502008032128514,SimVerb-3500
clench,aid,0.21686746987951805,SimVerb-3500
ask,attempt,0.3162650602409638,SimVerb-3500
graduate,relax,0.08333333333333331,SimVerb-3500
appear,command,0.0502008032128514,SimVerb-3500
drip,adore,0.03313253012048192,SimVerb-3500
glide,please,0.14959839357429716,SimVerb-3500
allow,erode,0.06626506024096385,SimVerb-3500
confess,aggravate,0.1004016064257028,SimVerb-3500
miss,cook,0.017068273092369475,SimVerb-3500
inquire,pull,0.1004016064257028,SimVerb-3500
scold,kneel,0.08333333333333331,SimVerb-3500
sow,find,0.08333333333333331,SimVerb-3500
refuse,flex,0.017068273092369475,SimVerb-3500
press,compound,0.6666666666666665,SimVerb-3500
fade,rescue,0.08333333333333331,SimVerb-3500
perish,sob,0.24999999999999997,SimVerb-3500
remind,graduate,0.017068273092369475,SimVerb-3500
educate,pray,0.03313253012048192,SimVerb-3500
lower,bumble,0.03313253012048192,SimVerb-3500
hop,gamble,0.08333333333333331,SimVerb-3500
remember,gain,0.13353413654618473,SimVerb-3500
mean,ascend,0.19979919678714855,SimVerb-3500
drip,urge,0.11646586345381524,SimVerb-3500
stink,define,0.1004016064257028,SimVerb-3500
kill,foil,0.11646586345381524,SimVerb-3500
stumble,freeze,0.08333333333333331,SimVerb-3500
appear,blush,0.21686746987951805,SimVerb-3500
carry,guess,0.13353413654618473,SimVerb-3500
read,bite,0.017068273092369475,SimVerb-3500
gamble,hug,0.08333333333333331,SimVerb-3500
gain,operate,0.11646586345381524,SimVerb-3500
breathe,slice,0.06626506024096385,SimVerb-3500
weave,guess,0.16666666666666663,SimVerb-3500
shrink,snore,0.0,SimVerb-3500
hang,complain,0.1004016064257028,SimVerb-3500
yield,aid,0.30020080321285136,SimVerb-3500
wipe,lead,0.017068273092369475,SimVerb-3500
accumulate,toss,0.14959839357429716,SimVerb-3500
evaluate,sway,0.1004016064257028,SimVerb-3500
despise,charge,0.06626506024096385,SimVerb-3500
bake,understand,0.06626506024096385,SimVerb-3500
beg,spread,0.0502008032128514,SimVerb-3500
tie,scratch,0.08333333333333331,SimVerb-3500
lend,sting,0.0,SimVerb-3500
hope,design,0.08333333333333331,SimVerb-3500
amaze,separate,0.08333333333333331,SimVerb-3500
suspect,turn,0.11646586345381524,SimVerb-3500
speak,deny,0.16666666666666663,SimVerb-3500
fling,diminish,0.08333333333333331,SimVerb-3500
shut,find,0.08333333333333331,SimVerb-3500
drift,slurp,0.13353413654618473,SimVerb-3500
marry,adjourn,0.14959839357429716,SimVerb-3500
convince,slither,0.13353413654618473,SimVerb-3500
smoke,forgive,0.03313253012048192,SimVerb-3500
fly,cuddle,0.03313253012048192,SimVerb-3500
drench,reduce,0.1004016064257028,SimVerb-3500
admire,hop,0.08333333333333331,SimVerb-3500
shoot,inspect,0.017068273092369475,SimVerb-3500
prohibit,hide,0.19979919678714855,SimVerb-3500
bleach,acknowledge,0.030120481927710836,SimVerb-3500
discourage,finish,0.0502008032128514,SimVerb-3500
collect,please,0.0502008032128514,SimVerb-3500
move,humiliate,0.03313253012048192,SimVerb-3500
prohibit,glare,0.06626506024096385,SimVerb-3500
update,tear,0.0502008032128514,SimVerb-3500
drink,raise,0.06626506024096385,SimVerb-3500
swoon,reply,0.11646586345381524,SimVerb-3500
drive,breed,0.0,SimVerb-3500
print,ignore,0.03313253012048192,SimVerb-3500
polish,inform,0.0502008032128514,SimVerb-3500
attend,argue,0.11646586345381524,SimVerb-3500
mix,buy,0.08333333333333331,SimVerb-3500
flush,suppose,0.1004016064257028,SimVerb-3500
visit,giggle,0.0,SimVerb-3500
guess,prepare,0.18373493975903613,SimVerb-3500
aid,announce,0.08333333333333331,SimVerb-3500
wrap,swap,0.017068273092369475,SimVerb-3500
buzz,sew,0.06626506024096385,SimVerb-3500
cry,cheat,0.017068273092369475,SimVerb-3500
pinch,drive,0.017068273092369475,SimVerb-3500
skip,dislike,0.08333333333333331,SimVerb-3500
mow,dare,0.11646586345381524,SimVerb-3500
explain,mow,0.015060240963855418,SimVerb-3500
obey,permit,0.13353413654618473,SimVerb-3500
enter,kick,0.03313253012048192,SimVerb-3500
demand,suck,0.03313253012048192,SimVerb-3500
replace,explain,0.03313253012048192,SimVerb-3500
